PressureSensor 1,PressureSensor 2,PressureSensor 3,PressureSensor 4,PressureSensor 5,PressureSensor 6,PressureSensor 7,PressureSensor 8,PressureSensor 9,PressureSensor 10,PressureSensor 11,PressureSensor 12,PressureSensor 13,PressureSensor 14,PressureSensor 15,PressureSensor 16,PressureSensor 17,PressureSensor 18,PressureSensor 19,PressureSensor 20,PressureSensor 21,PressureSensor 22,PressureSensor 23,PressureSensor 24,PressureSensor 25,PressureSensor 26,PressureSensor 27,PressureSensor 28,PressureSensor 29,PressureSensor 30,PressureSensor 31,PressureSensor 32,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,copX,copY,sumP,Tiempo (mm:ss.mmm)
21,32,22,19,77,453,24,50,1582,871,24,303,901,1486,333,1495,50,71,22,19,19,23,24,38,1489,2301,2765,3231,2590,1808,1823,1949,764,1843,8017,510,-12,-263,76.23704418290565,387.6260659849508,25915,00:01.661
21,20,22,19,50,355,24,55,1485,783,24,289,932,1553,287,1481,44,73,22,19,19,23,24,38,1623,2439,2812,3237,2592,1832,2013,1987,643,1763,7985,770,-25,-351,77.05008207046609,392.430182845364,26197,00:01.676
21,20,22,19,45,287,23,51,1372,714,24,312,955,1595,222,1470,35,55,21,19,19,22,23,34,1735,2508,2858,3259,2593,1852,2171,2011,643,1763,7985,770,-25,-351,77.62629423142565,396.4461448022149,26367,00:01.692
21,20,21,19,36,238,23,50,1320,675,24,299,973,1629,264,1464,34,42,21,19,19,22,23,37,1804,2581,2894,3265,2587,1858,2172,2025,724,1844,8045,678,-33,-290,78.00628800181276,398.2088636277805,26479,00:01.707
21,20,22,19,30,221,23,45,1263,643,24,312,996,1651,275,1463,32,53,21,19,19,23,23,35,1870,2606,2917,3257,2572,1858,2254,2043,672,1948,8034,513,-15,-229,78.24093128051071,399.5270371761172,26630,00:01.723
20,20,21,19,31,218,23,46,1218,634,24,299,1008,1663,258,1468,38,55,21,19,19,23,23,38,1913,2630,2946,3276,2576,1849,2265,2053,646,1920,7895,387,-68,-174,78.51787452272217,400.25836639964064,26714,00:01.738
20,20,21,19,33,228,23,46,1214,641,24,321,1021,1665,277,1473,41,54,21,19,19,23,22,34,1946,2637,2970,3252,2565,1840,2279,2045,611,1917,7973,37,-181,-75,78.488307910342,399.9888486927983,26813,00:01.753
20,20,21,19,36,255,23,45,1271,669,24,366,1037,1656,306,1488,46,55,21,19,19,23,23,32,1914,2614,2978,3214,2551,1821,2280,2039,699,1891,8118,-123,-251,-31,78.07881434677569,398.2647091618658,26905,00:01.769
20,20,21,19,40,277,22,45,1313,685,24,402,1039,1653,338,1494,46,59,21,19,19,21,22,34,1893,2604,2979,3178,2552,1811,2251,2029,699,1891,8118,-123,-251,-31,77.81756957328386,396.861521335807,26950,00:01.784
20,20,21,19,41,306,22,46,1346,707,24,431,1046,1640,399,1507,49,47,21,19,19,24,22,33,1879,2586,2998,3162,2542,1794,2240,2029,732,1867,8068,-58,-247,-26,77.50247607080823,395.5849255330944,27059,00:01.800
20,20,21,19,45,327,23,44,1397,738,24,448,1048,1636,437,1518,47,39,21,19,19,21,22,35,1838,2569,2975,3146,2537,1786,2220,2017,704,1895,8091,-12,-239,-15,77.10603486482493,394.2342111094696,27076,00:01.815
20,20,21,19,48,348,22,45,1428,751,24,463,1051,1632,468,1533,45,60,21,19,19,19,22,36,1816,2539,2988,3127,2531,1776,2201,2002,726,1894,7996,-3,-242,-9,76.92230950800325,392.9230102530058,27114,00:01.830
20,20,21,19,50,368,22,48,1460,775,24,474,1056,1617,506,1538,32,44,21,19,19,22,22,37,1784,2525,2983,3120,2521,1767,2173,1987,676,1889,8034,-88,-255,-2,76.61723997933122,392.0296929209419,27094,00:01.846
20,20,21,19,55,397,22,49,1496,788,24,485,1058,1607,526,1550,34,49,21,19,19,20,22,36,1765,2512,2991,3122,2519,1746,2159,1981,676,1889,8034,-88,-255,-2,76.42886343547437,390.9434664113141,27152,00:01.861
20,20,21,19,61,429,23,43,1522,815,24,493,1060,1593,546,1557,26,64,21,19,19,22,22,32,1742,2484,2998,3102,2510,1724,2128,1975,724,1874,8075,-190,-287,3,76.23113068474976,389.7116532763323,27134,00:01.876
20,20,21,19,64,448,22,46,1553,825,24,514,1059,1584,598,1560,20,112,21,19,19,21,22,42,1718,2453,2994,3080,2514,1723,2096,1968,714,1868,8065,-122,-229,1,76.10982021397845,387.9426633332108,27199,00:01.892
20,20,21,19,73,467,23,49,1582,829,24,528,1054,1578,619,1565,20,148,21,19,19,22,24,34,1698,2417,3007,3075,2516,1712,2079,1965,714,1858,8068,-91,-194,-1,76.00341321980402,386.6575035783756,27247,00:01.907
20,20,21,19,76,485,22,53,1603,837,24,540,1051,1569,642,1564,20,190,21,19,19,23,23,35,1684,2365,3014,3059,2498,1706,2051,1955,686,1857,8046,-117,-155,-2,75.92340605259292,385.2501469075952,27228,00:01.923
20,27,21,19,89,506,22,47,1636,844,24,554,1051,1559,664,1565,20,248,21,19,19,23,22,38,1657,2316,3036,3051,2492,1697,2035,1944,698,1825,8072,-135,-247,-7,75.87522905519315,383.4875943707396,27286,00:01.938
20,32,21,19,98,529,22,45,1666,861,24,579,1052,1547,711,1585,20,304,21,19,19,20,22,40,1634,2244,3045,3035,2482,1686,1989,1930,698,1825,8072,-135,-247,-7,75.69000036601881,381.3176677281213,27321,00:01.953
20,35,21,19,140,548,22,51,1718,910,24,609,1041,1544,773,1602,20,370,21,19,19,22,22,37,1589,2159,3038,2996,2463,1672,1947,1923,761,1809,8001,-154,-332,3,75.29081185661094,378.084032999927,27394,00:01.969
20,32,21,19,153,575,22,46,1766,957,24,636,1040,1528,831,1623,20,422,21,19,19,24,22,37,1551,2088,3047,2976,2453,1658,1884,1901,720,1786,8137,-183,-305,11,75.00256971022417,375.419117915072,27435,00:01.984
20,29,21,19,179,603,27,51,1840,1004,24,668,1039,1515,907,1641,23,487,21,19,19,25,46,37,1495,1993,3050,2933,2419,1646,1777,1888,727,1785,8078,-218,-232,7,74.63531767704352,371.5599854360095,27465,00:02.000
20,40,21,20,194,635,113,64,1918,1055,24,707,1039,1501,997,1659,25,536,21,19,23,25,72,35,1425,1913,3058,2897,2399,1627,1630,1855,675,1780,8055,-249,-192,8,74.29410164326913,366.7639206297384,27567,00:02.015
20,38,21,26,218,695,231,62,1998,1112,24,761,1038,1472,1105,1683,53,575,21,19,39,27,76,33,1342,1818,3061,2847,2370,1595,1450,1831,675,1780,8055,-249,-192,8,73.90284154585879,361.0060193051589,27661,00:02.030
20,42,21,23,247,752,365,75,2084,1207,24,827,1029,1446,1193,1716,58,596,21,19,80,27,79,39,1231,1715,3052,2783,2317,1568,1263,1778,700,1757,8425,-304,-226,0,73.3089865328375,354.5794309853053,27697,00:02.046
20,44,21,28,326,806,486,95,2186,1331,24,909,1018,1419,1318,1743,79,618,21,19,112,26,98,43,1135,1587,3040,2696,2240,1542,1052,1720,706,1733,8077,-209,-183,1,72.577080785555,346.8477087979282,27802,00:02.061
20,45,21,30,394,873,577,129,2310,1470,24,990,1006,1393,1487,1794,97,647,21,19,143,28,105,40,987,1434,3022,2624,2183,1504,870,1647,707,1745,8065,-138,-108,28,71.51052480847713,338.7897723204697,27934,00:02.076
20,50,22,35,471,948,656,175,2464,1596,25,1082,986,1360,1685,1844,114,678,21,19,184,25,130,34,821,1280,2981,2531,2079,1464,618,1557,711,1720,8070,-152,-105,54,70.32783044178143,329.4707029153997,27955,00:02.092
20,51,22,46,579,1032,745,239,2627,1761,25,1178,951,1310,1863,1869,137,693,21,19,257,37,127,46,630,1120,2903,2434,1958,1417,421,1453,711,1720,8070,-152,-105,54,69.01993497910043,319.0644492872709,27991,00:02.107
21,57,22,47,676,1109,818,311,2801,2000,25,1291,910,1266,1958,1927,146,653,25,19,327,54,195,51,446,960,2727,2287,1851,1371,282,1331,712,1756,8133,-197,-111,78,67.34885924760407,308.5738985838936,27964,00:02.123
21,75,23,45,767,1191,874,397,2983,2020,25,1445,874,1207,2063,1966,196,786,43,19,390,90,236,73,218,737,2577,2161,1735,1313,123,1153,674,1687,8126,-206,-175,95,66.48023431323223,296.08006900021564,27826,00:02.138
21,106,24,57,879,1286,920,501,3048,2170,25,1583,827,1146,2117,2039,244,889,126,19,448,110,278,115,144,453,2328,2018,1631,1261,62,905,686,1672,8239,-91,-314,107,65.59969402447804,283.22159827213824,27780,00:02.153
25,144,24,58,976,1379,962,668,3091,2224,25,1694,780,1069,2134,2172,309,990,227,19,518,151,293,218,69,268,1992,1870,1527,1207,41,527,744,1728,8158,-12,-360,120,65.20981158005135,269.58395718057216,27651,00:02.169
33,174,80,51,1073,1495,999,771,3105,2284,25,1872,738,961,2124,2172,346,1075,397,20,602,201,324,369,47,132,1583,1638,1376,1129,29,301,709,1667,8277,40,-381,173,65.13105790888615,255.50241589769672,27526,00:02.184
37,191,350,103,1225,1682,1048,885,3093,2293,25,2225,667,777,2078,2079,367,1155,709,34,738,306,370,536,29,45,808,1191,1127,1038,25,137,709,1667,8277,40,-381,173,64.95195996054507,233.9493844299127,27373,00:02.200
45,212,661,131,1378,1899,1108,974,3085,2240,25,2495,568,584,2012,1933,412,1250,1284,43,896,435,412,720,20,24,197,856,937,811,22,62,655,1726,8330,194,-460,226,66.25846525549025,213.16263387544623,27731,00:02.215
53,226,1061,183,1565,2051,1187,1047,3075,2189,24,2681,396,400,1891,1711,437,1322,1591,73,1106,623,471,920,19,19,22,513,673,645,21,27,706,1760,8488,319,-835,336,68.44819644249168,196.10723903337825,28222,00:02.230
63,226,1337,255,1770,2137,1325,1138,3065,2129,23,2851,202,258,1644,1426,442,1409,1641,106,1309,825,570,1134,19,19,21,177,423,529,19,23,912,1922,8449,739,-2040,708,70.87143608627038,182.4150797825706,28515,00:02.246
73,231,1554,31,1847,2171,1599,1271,3036,2058,22,3275,137,174,1167,989,472,1487,1614,22,1422,971,681,1419,19,18,20,42,295,445,20,19,1176,2290,9268,2018,-4621,1416,73.25693157581902,174.75430928988496,28601,00:02.261
86,227,1675,21,1896,2210,2096,1425,3012,2006,22,2542,111,102,467,628,496,1563,1615,73,1510,1026,675,1583,19,18,20,31,199,379,20,19,1176,2290,9268,2018,-4621,1416,76.823941379807,164.7205278697969,27772,00:02.276
90,237,1816,31,1934,2244,2377,1481,2965,1950,21,2950,75,81,224,497,519,1618,1578,23,1549,1090,541,1683,19,18,20,21,149,308,21,19,1519,2158,11241,1080,-6029,1627,77.30555259511883,161.65956161852998,28149,00:02.292
103,247,1927,501,1963,2332,2435,1548,2869,1886,21,2061,57,44,147,394,572,1669,1513,681,1594,1088,474,1712,19,18,20,31,96,211,21,19,1538,2165,10093,568,-7332,1620,79.60778834930852,151.27430764333462,28273,00:02.307
101,304,1988,38,2005,2430,2321,1626,2763,1761,21,1813,33,31,126,298,657,1742,1494,954,1556,1068,468,1723,19,18,19,20,71,126,21,19,1561,2457,10208,277,-8541,1560,80.91597307664472,148.16101541579215,27634,00:02.323
100,406,2031,547,2060,2429,1961,1730,2580,1595,20,1414,29,30,127,195,798,1786,1479,1328,1513,1069,636,1676,19,18,19,21,46,58,22,19,1847,2393,10749,158,-10097,1793,82.46689600518714,140.61033464212383,27761,00:02.338
123,510,2028,728,2148,2396,1745,1805,2343,1447,21,1258,22,25,135,124,988,1850,1457,1463,1440,1021,749,1578,20,18,19,20,28,19,23,19,2246,3344,10468,-257,-12178,2465,83.58182807399348,136.05865070729052,27570,00:02.353
146,641,2040,24,2218,2445,1494,2002,2155,1200,20,2282,20,24,146,79,1173,1946,1446,24,1294,963,798,1360,20,18,19,23,22,20,23,19,2246,3344,10468,-257,-12178,2465,81.25551639595464,144.46295586883235,26104,00:02.369
142,712,2024,28,2138,2489,1397,2174,1968,1083,21,729,21,21,135,66,1319,1976,1374,1708,1304,861,851,1014,20,18,20,20,26,20,23,20,3104,3736,11598,-1020,-13917,3539,84.75942772723738,131.9043231475002,25722,00:02.384
180,873,1418,1326,2000,2505,1369,1996,1762,1070,23,484,21,21,82,23,1421,1749,1259,1595,1200,618,927,457,20,19,23,20,30,21,24,23,3913,5117,11253,-2045,-17823,5989,82.91345331650311,125.95349973533123,24559,00:02.400
212,853,950,1505,1993,2494,1294,1794,1677,1080,25,581,21,21,58,24,1419,1741,1233,31,1164,526,863,383,20,19,25,31,28,21,24,24,3913,5117,11253,-2045,-17823,5989,81.38429565374537,130.53462998102466,22134,00:02.415
236,678,420,1707,1948,2481,1022,1550,1569,1156,27,35,21,32,26,25,1462,1742,965,31,1024,397,688,365,20,19,28,31,45,22,25,26,6112,3953,14513,-2112,-18508,6818,81.96279574231953,126.85809413307774,19823,00:02.430
253,577,29,1989,1772,2357,556,979,1386,1099,29,148,23,23,48,27,1445,1709,723,391,724,210,259,396,21,20,30,23,94,24,29,27,6112,3953,14513,-2112,-18508,6818,81.40281285878301,122.45238231917337,17420,00:02.446
130,399,31,1363,1410,1683,46,593,1212,966,30,123,24,26,33,28,1123,1290,380,168,524,130,49,269,23,22,30,26,146,26,31,29,5928,4597,15475,-1601,-18036,7197,78.55322332767128,126.85743751516624,12363,00:02.461
25,191,31,853,952,1109,32,459,954,821,31,133,28,28,31,29,653,1296,62,29,74,140,32,179,26,45,32,29,200,28,31,29,4163,6083,14392,435,-18191,7863,77.29958100558659,138.40671554934823,8592,00:02.476
27,176,31,519,431,620,31,384,793,520,31,31,29,30,31,30,135,676,32,31,29,77,31,229,28,55,31,32,253,30,32,30,380,2041,10740,-2838,-17048,8556,72.03801652892562,157.7018365472911,5445,00:02.492
29,188,31,33,117,173,30,389,555,521,32,32,31,31,47,28,87,244,30,32,30,68,31,244,28,30,31,31,298,30,30,28,-4425,6277,3828,-6544,-17180,8578,67.09070358858435,183.87030234529527,3539,00:02.507
30,105,30,30,37,188,33,350,543,523,32,31,29,30,72,30,28,235,33,31,30,74,30,159,29,40,30,30,307,30,32,31,-4594,10179,15643,-3324,-10789,3945,64.54719309068476,195.52745219000616,3242,00:02.523
29,100,32,31,31,236,32,263,510,575,32,32,30,31,32,30,78,267,32,31,31,77,32,248,29,34,32,30,304,31,31,30,-4594,10179,15643,-3324,-10789,3945,69.58226144181873,190.1374513909662,3343,00:02.538
30,94,31,32,31,181,32,296,464,551,31,31,30,31,58,30,127,315,32,31,30,68,31,263,30,39,31,31,295,31,32,30,-4388,4563,10635,-1516,228,-2167,72.53843870584743,186.75571386168,3369,00:02.553
30,101,31,32,31,181,31,268,470,552,32,31,31,32,59,30,122,314,32,31,30,76,31,271,29,38,31,31,284,32,31,29,-2671,3635,6143,-3027,6142,-4935,72.86344663088849,186.43470483005368,3354,00:02.569
30,93,31,31,53,190,32,269,462,580,32,32,31,31,56,29,73,258,32,32,30,92,31,236,29,39,31,32,305,31,31,30,-1957,4112,4755,-2709,7793,-4376,69.94641772920461,191.7704918032787,3294,00:02.584
30,29,31,32,56,242,31,302,479,618,31,32,30,30,65,30,63,123,32,31,30,90,31,230,30,38,32,31,315,30,31,29,-1684,3370,5459,-607,9120,-2925,65.30952380952381,198.4036796536797,3234,00:02.600
30,29,31,31,75,241,32,270,505,576,31,32,30,30,65,30,30,162,31,32,31,89,31,232,29,29,32,32,298,30,32,30,-1684,3370,5459,-607,9120,-2925,65.89131116687578,198.0635194479297,3188,00:02.615
30,29,32,31,53,256,31,226,471,588,31,31,30,31,53,29,31,200,31,31,30,91,32,227,31,29,32,32,301,30,32,30,-1216,2227,6014,573,11204,-2032,67.69907702100573,198.14449395289623,3142,00:02.630
30,29,31,32,76,272,32,235,452,557,31,31,30,30,51,30,30,163,32,31,30,98,31,203,30,30,31,32,307,30,31,30,-228,2125,6476,710,12953,-1735,66.88520077720207,199.70482512953367,3088,00:02.646
30,30,32,31,75,220,31,234,396,568,31,32,30,30,48,30,31,187,32,30,29,104,31,180,30,38,32,31,301,30,32,30,765,2389,7192,1229,14156,-1809,67.99299065420561,200.00200267022697,2996,00:02.661
30,29,31,31,69,198,31,226,406,554,32,31,31,31,63,29,30,167,32,31,30,102,31,184,30,41,32,31,317,30,32,30,1627,2269,8064,1872,15083,-2343,67.76463660834455,203.27843203230148,2972,00:02.676
29,29,32,32,96,190,31,232,499,559,32,31,33,29,66,30,30,171,31,32,30,103,31,234,30,37,31,32,319,30,32,30,2480,2384,8740,2298,15458,-3152,67.60545512210594,200.77814779575007,3153,00:02.692
30,29,31,32,116,278,32,244,466,550,34,31,30,30,60,29,30,151,32,31,30,97,31,220,29,38,31,32,315,31,31,29,2480,2384,8740,2298,15458,-3152,66.95550314465409,199.86635220125785,3180,00:02.707
30,29,31,32,82,252,31,229,442,554,31,32,30,30,56,30,30,120,32,32,30,94,31,252,30,35,31,31,323,30,31,30,3091,2484,9490,2941,15251,-3670,67.45329224781058,201.873013298735,3083,00:02.723
29,29,31,31,97,271,31,226,494,571,31,32,31,31,33,30,30,100,32,31,30,74,31,215,30,29,32,32,314,30,32,30,3493,2863,10714,3706,15045,-3905,64.3314332247557,202.0027687296417,3070,00:02.738
29,30,31,32,89,295,31,243,507,572,31,31,31,30,43,30,30,103,31,31,30,63,31,194,30,29,31,31,297,30,31,29,3545,3443,12328,4003,15403,-4003,62.892555266579976,200.7350455136541,3076,00:02.753
29,29,31,31,85,307,31,217,571,545,30,32,30,30,58,30,30,76,31,31,30,67,32,175,29,37,32,31,268,30,31,30,4040,4184,13255,4130,16142,-4073,61.239166119500986,202.6897570584373,3046,00:02.769
29,29,32,31,92,327,31,213,564,558,32,31,30,30,68,30,29,77,31,32,30,67,31,222,30,38,32,31,287,30,32,30,5181,4489,14080,4910,16316,-4169,62.71799746514576,202.5852344740177,3156,00:02.784
29,29,32,31,108,378,32,235,562,581,31,32,30,30,51,30,29,63,32,31,31,57,31,173,29,29,32,31,293,30,31,30,5181,4489,14080,4910,16316,-4169,60.1864166404034,201.6673495115033,3173,00:02.800
30,29,31,31,88,402,31,229,571,586,32,31,30,30,53,30,30,79,32,31,30,58,31,192,30,29,31,31,252,30,31,29,6694,4481,14996,5804,15726,-4601,60.70503144654088,198.487106918239,3180,00:02.815
29,29,31,31,107,418,31,279,595,582,31,32,31,30,47,30,30,65,31,31,30,72,32,148,30,30,32,31,214,30,31,30,8989,4412,15967,6619,14826,-5375,58.52390625,196.11515625,3200,00:02.830
29,29,31,31,136,482,31,289,628,571,31,31,30,29,35,30,29,61,31,31,30,45,32,185,29,29,31,32,246,30,32,30,11062,3408,16486,6947,14098,-6131,58.80020920502092,195.9054094441124,3346,00:02.846
30,30,32,31,99,503,31,285,665,596,32,32,30,29,59,30,30,70,32,32,30,47,31,220,29,29,32,31,289,30,32,30,13104,3331,15187,6561,13215,-6511,59.55558722919042,197.8171322690992,3508,00:02.861
29,29,31,31,112,522,31,292,742,610,32,31,30,29,66,30,29,71,31,31,30,72,32,222,29,29,31,31,252,30,31,29,13104,3331,15187,6561,13215,-6511,58.87179487179487,195.09098428453268,3627,00:02.876
29,29,32,31,110,534,31,298,755,648,32,31,30,30,84,30,29,55,31,31,31,88,32,200,29,30,31,32,263,29,31,30,14563,3615,12448,6084,11394,-6089,57.78237992444684,196.40731246627087,3706,00:02.892
28,29,31,31,110,635,31,259,765,632,31,31,30,29,52,30,28,76,32,32,31,58,31,248,28,29,31,32,255,29,31,29,15296,2395,10091,6411,9050,-5452,59.16529035695258,194.11521044219495,3754,00:02.907
29,30,31,31,159,685,31,248,772,652,31,31,30,29,33,30,29,73,31,32,31,71,31,167,28,29,31,31,190,29,32,30,17787,-1771,8365,8577,6127,-5752,56.91794457896153,190.78490718321223,3717,00:02.923
28,29,32,32,134,786,31,247,832,665,32,31,30,28,35,30,28,53,31,31,30,53,31,208,29,28,32,30,238,28,31,30,26323,-5886,4983,7991,4122,-4451,56.67978533094812,192.9115767952977,3913,00:02.938
28,29,31,32,133,892,32,249,910,722,31,31,30,28,61,29,29,62,31,32,30,82,32,198,28,29,32,32,278,28,31,30,26323,-5886,4983,7991,4122,-4451,56.448612417685794,193.9504938852305,4252,00:02.953
29,28,31,32,125,923,31,235,899,754,31,32,30,28,63,30,28,54,31,31,30,69,31,214,28,29,31,32,292,28,31,30,24498,-8540,3553,4333,-714,-1107,56.306060606060605,194.59358974358972,4290,00:02.969
29,29,32,32,137,856,32,267,861,708,31,32,31,29,31,30,28,54,31,32,31,40,32,169,28,29,31,32,162,174,31,31,15575,-3923,7499,-1433,-5696,2148,55.4033398342272,197.20465626523648,4102,00:02.984
28,29,31,27,119,371,31,287,871,694,31,25,30,146,78,59,28,38,31,24,30,38,31,164,28,28,37,2182,468,2123,94,31,-23965,2106,7518,-7727,-8934,3894,70.97649416909621,334.9833576287658,8232,00:03.000
29,29,31,22,107,159,31,273,796,583,32,23,30,368,62,29,29,33,31,22,30,32,32,171,56,29,106,2722,496,2219,154,192,1278,2336,5648,-14075,-7592,3848,73.08361241348516,357.9059499888368,8958,00:03.015
28,29,32,21,120,155,30,202,793,648,31,21,30,580,88,41,28,29,31,21,30,28,31,107,303,127,172,3109,718,2226,386,1157,1584,5034,11231,-10611,-8247,1937,72.0418428470754,378.9295278365046,11352,00:03.030
27,27,30,20,93,148,28,133,688,670,30,20,60,798,123,33,26,27,31,20,27,25,27,54,860,696,205,3291,1122,2275,1162,2166,1584,5034,11231,-10611,-8247,1937,73.80638468745818,401.7939365546781,14942,00:03.046
24,25,30,20,93,145,25,79,609,632,31,20,27,925,92,32,24,24,30,19,26,23,25,29,1554,1521,377,3400,1426,2287,1813,2652,32,1410,9364,-4606,-9215,-840,77.3856366760907,415.224264094462,18039,00:03.061
23,23,30,19,78,172,24,59,554,561,31,20,55,1075,108,26,23,22,29,19,24,26,24,42,1960,2059,575,3455,1918,2223,2089,2887,363,-1626,11749,-1706,-10415,135,79.51191123412248,419.6352740572332,20233,00:03.076
23,22,28,19,55,193,24,40,624,581,29,20,145,1264,78,65,23,22,28,19,23,24,23,31,1881,2264,992,3477,2275,2094,2230,2960,2013,3968,13641,-1350,-9810,2492,79.69345569150909,418.59325176121615,21576,00:03.092
23,21,26,20,69,208,23,29,925,692,27,84,606,1421,59,393,22,21,26,19,21,23,23,25,1680,2238,1506,3402,2366,1980,2180,2725,2555,3951,13934,-2367,-7089,1569,77.9152864571953,409.6023030197089,22883,00:03.107
22,21,25,19,55,258,24,26,1427,855,27,202,893,1519,77,1004,22,21,25,19,20,21,24,44,1316,2136,1906,3285,2341,1889,2092,2294,2555,3951,13934,-2367,-7089,1569,75.1271487724288,396.28428625203895,23909,00:03.123
21,21,24,19,68,295,24,47,1735,1045,26,352,999,1556,119,1271,21,21,24,19,20,19,24,37,1151,2055,2066,3177,2325,1843,1996,2094,1302,2145,8829,-1572,-3267,143,73.16623154116016,387.29448478420494,24514,00:03.138
21,20,24,19,75,340,24,54,2048,1233,25,475,1067,1560,204,1455,21,20,24,19,19,20,24,30,1012,1960,2279,3089,2324,1798,1844,1981,790,2086,8142,-1270,-1863,-143,71.5612354628007,379.18077903457066,25108,00:03.153
21,20,23,20,103,466,24,68,2235,1327,25,589,1083,1527,443,1575,20,24,23,19,19,21,24,28,965,1950,2485,2990,2329,1723,1750,1869,1046,1888,8497,-1339,-1166,-45,70.70912827671785,372.4950946176516,25788,00:03.169
20,20,23,19,174,599,24,76,2246,1385,25,633,1076,1485,776,1606,46,34,22,19,19,19,23,29,992,1944,2634,2939,2318,1657,1636,1853,895,1858,8290,-1230,-240,-4,70.49325016116188,367.66758939744415,26371,00:03.184
20,24,22,19,230,685,23,83,2302,1436,25,729,1079,1461,943,1613,39,41,22,19,19,21,23,27,992,1921,2754,2905,2287,1612,1566,1857,819,1885,7988,-478,87,-48,70.09530206350983,364.1703608343595,26799,00:03.200
20,33,22,19,277,733,23,97,2326,1496,25,778,1083,1454,1122,1658,29,51,22,19,19,20,21,35,997,1874,2819,2843,2273,1575,1495,1814,819,1885,7988,-478,87,-48,69.66435800827423,360.8398160460993,27072,00:03.215
20,40,22,19,317,790,61,114,2380,1571,25,863,1092,1441,1267,1690,26,72,21,19,19,20,22,29,974,1794,2861,2776,2242,1546,1406,1781,836,1849,8177,-150,-158,-54,69.05605783308931,356.5375366032211,27320,00:03.230
20,41,22,19,357,835,146,135,2452,1643,25,923,1098,1423,1425,1730,24,103,21,19,26,23,22,28,914,1713,2874,2728,2204,1523,1239,1730,820,1895,8082,-29,-159,-64,68.50391122430416,351.2359650718574,27485,00:03.246
20,55,22,20,397,877,285,160,2538,1717,25,967,1092,1412,1580,1762,35,136,23,19,62,25,21,30,830,1627,2878,2675,2140,1491,1081,1686,791,1915,8033,76,-136,-71,68.00558003467206,344.9319921987865,27688,00:03.261
20,61,22,23,441,913,395,176,2608,1782,25,1039,1084,1397,1698,1794,20,124,22,19,94,28,28,28,778,1566,2875,2606,2084,1474,905,1645,794,1894,8020,87,-163,-49,67.44521854972277,340.0325664290344,27774,00:03.276
20,66,22,29,492,948,522,204,2670,1841,25,1101,1067,1381,1764,1817,21,134,35,19,147,29,37,36,729,1502,2851,2534,2018,1452,800,1598,794,1894,8020,87,-163,-49,67.11522338862814,334.69134033176886,27911,00:03.292
20,73,22,30,528,979,589,210,2708,1899,25,1152,1055,1368,1833,1837,20,162,40,19,175,29,40,40,690,1430,2834,2493,1976,1437,715,1564,787,1893,8012,31,-131,-8,66.79633466704773,330.81341097456414,27992,00:03.307
21,83,22,31,578,1016,669,226,2773,1930,25,1144,1038,1351,1901,1873,20,180,56,19,203,27,48,35,622,1366,2797,2477,1937,1421,597,1511,788,1889,8058,-42,-195,21,66.47621173697182,326.54893381433726,27997,00:03.323
21,92,22,33,619,1048,742,246,2840,1976,25,1219,1023,1337,1956,1898,39,236,58,19,231,29,62,39,515,1275,2761,2414,1887,1404,478,1464,797,1824,8088,-32,-205,19,66.06905169951442,320.96461725221366,28008,00:03.338
